kodeId:ID,nama,:LABEL
Q123872482,Basarudin,Politikus
Q123871096,Basio,Politikus
Q123713687,Basir,Politikus
Q123869309,Basir,Politikus
Q123894619,Basir,Politikus
Q123895623,Basir Ishak,Politikus
Q123897403,Basir Lessy,Politikus
Q123717181,Basiron,Politikus
Q123879467,Basirun,Politikus
Q123882790,Basit Sugiyanto,Politikus
Q123870542,Basita Br. Surbakti,Politikus
Q123869389,Baskami Ginting S,Politikus
Q123893616,Basman,Politikus
Q123875451,Basmiati,Politikus
Q123891171,Baso Bahtiar,Politikus
Q123892610,Baso Mulawarman,Politikus
Q123892037,Baso Parawansa Makkaraka,Politikus
Q123892651,Baso Syamsu Risal,Politikus
Q123884210,Basori,Politikus
Q123887398,Basori,Politikus
Q123714431,Basri,Politikus
Q123872842,Basri,Politikus
Q123875422,Basri,Politikus
Q123890087,Basri,Politikus
Q123894783,Basri,Politikus
Q123894967,Basri Attamimi,Politikus
Q123896970,Basri Bennu,Politikus
Q123716861,Basri Damis,Politikus
Q123898071,Basri Muhammadiah,Politikus
Q123895838,Basrin Kanaha,Politikus
Q123887873,Basriyah,Politikus
Q123870925,Basrizal,Politikus
Q123873095,Basroni,Politikus
Q123866008,Basrun Yusuf,Politikus
Q123875121,Basthian Alber,Politikus
Q123889503,Bastian,Politikus
Q123889670,Bastian,Politikus
Q123726220,,Politikus
Q123897015,Bastian Kafiar,Politikus
Q123897214,Bastian Krey,Politikus
Q123876615,Bastian P. Simanjuntak,Politikus
Q123716641,Basuddin,Politikus
Q123867555,Basuki,Politikus
Q123872453,Basuki,Politikus
Q123889328,Basuki Ratnasari,Politikus
Q123866847,Basuki Slamet Rahardjo,Politikus
Q123869999,Batang Harisman,Politikus
Q123714931,Batara Halim Siregar,Politikus
Q123869359,Batara Mulia,Politikus
Q123895463,Batavia Rahmawati Tamher,Politikus
Q123893192,Batia,Politikus
Q123898450,Batila Weya,Politikus
Q123899149,Batinus Wandik,Politikus
Q123896941,Batseba Patai,Politikus
Q123889121,Bawon Islamiyah,Politikus
Q123889284,Bayer Gabriel,Politikus
Q123875607,Bayodandari,Politikus
Q123875009,Bayu Adi Pamungkas,Politikus
Q123891601,Bayu Alexander Montang,Politikus
Q123867414,Bayu Anggi,Politikus
Q123712922,Bayu Ardianto,Politikus
Q123883709,Bayu Bintoro,Politikus
Q123715771,Bayu Dwi Anggoro,Politikus
Q123882902,Bayu Dwi Setyawan,Politikus
Q123879354,Bayu Eka Rahman,Politikus
Q123882893,Bayu Gilang Nugraha,Politikus
Q123869856,Bayu Gunardi,Politikus
Q123710074,Bayu Haris Heryuwono,Politikus
Q123713613,Bayu Harnan Purwaka,Politikus
Q123882822,Bayu Kurniawan,Politikus
Q123884037,Bayu Maulana Prasetyo,Politikus
Q123711425,Bayu Naufaldi Prajasasmita,Politikus
Q123872723,Bayu Nuswantoro Sujono,Politikus
Q123876954,Bayu Oktara,Politikus
Q123713776,Bayu Prasetyo,Politikus
Q123880569,Bayu Prasetyo,Politikus
Q123883491,Bayu Priandoko,Politikus
Q123884178,Bayu Prihartono,Politikus
Q123868011,Bayu Priyanto,Politikus
Q123892937,Bayu Purnomo,Politikus
Q123879176,Bayu Satya Prawira,Politikus
Q123867107,Bayu Segara,Politikus
Q123876538,Bayu Setyo Budi Utomo,Politikus
Q123876394,Bayu Suwandi,Politikus
Q123712378,Bayu Tetuko,Politikus
Q123883764,Bayu Utoro,Politikus
Q123715465,Bayu Wahyudi,Politikus
Q123713153,Bayu Wahyudiono,Politikus
Q123880077,Bayu Wardhana,Politikus
Q123710105,Bayu Widdhisiadji,Politikus
Q123875090,Bayu Witara,Politikus
Q123870209,Bazawato Zebua,Politikus
Q123883588,Beatrix Hartaty Bako,Politikus
Q123896794,Beatrix Kawaitouw,Politikus
Q123898868,Beay Adolf,Politikus
Q123876698,Bebizie Sri Mulyati,Politikus
Q123714853,Beby Arbiana,Politikus
Q123713684,Beby Fauziana,Politikus
Q123893091,Beby Manuhutu,Politikus
Q123712783,Becce,Politikus
Q123877630,Beceng K. A.,Politikus
Q123879495,Bedi Budiman,Politikus
Q123711227,Bedjo Santoso,Politikus
Q123870161,Beharnit Hondro,Politikus
Q123874384,Bejo Susanto,Politikus
Q123898486,Bekies Kogoya,Politikus
Q123899403,Bekinus Yando,Politikus
Q123868800,Bekti Suprehatin,Politikus
Q123712713,Bekti Wiratmaka,Politikus
Q123715217,Bela,Politikus
Q123898758,Belandina Pigome,Politikus
Q123875351,Beliadi,Politikus
Q123889699,Bella Aureliya Saputri,Politikus
Q123725896,,Politikus
Q123896512,Bella Donna Insoraki Jensenem Aipassa,Politikus
Q123871184,Bella Putri Astari,Politikus
Q123713196,Bella Putri Mulya,Politikus
Q123873370,Bella Vista,Politikus
Q123871871,Bella Yulia,Politikus
Q123866706,Bellia Nafida Sari,Politikus
Q123877058,Belly Bilalusalam,Politikus
Q123892815,Belo,Politikus
Q123873934,Bembi Perdana,Politikus
Q123879065,Bemby Yuliansyah,Politikus
Q123871564,Bemi Hendrias,Politikus
Q123716034,Ben Isidorus,Politikus
Q123898760,Ben Makewa Pigai,Politikus
Q123714400,Bena Kusuma,Politikus
Q123870531,Bena Trisna Br Ginting,Politikus
Q123880043,Bendhot Widoyo,Politikus
Q123873706,Bendi,Politikus
Q123883627,Benedecta Prihatiningsih,Politikus
Q123886665,Benedictus Banamtuan,Politikus
Q123896499,Benedictus Renyaan,Politikus
Q123894839,Benedictus Selanno,Politikus
Q123897931,Benedictus Tori Paliling,Politikus
Q123886368,Benedikta Beluan Koles,Politikus
Q123877204,Benedikta Sri Purwati,Politikus
Q123712385,Benediktus Danang Setianto,Politikus
Q123886389,Benediktus Polo Maing,Politikus
Q123869226,Benget Saroha Sitinjak,Politikus
Q123871607,Bengkui,Politikus
Q123896675,Benhur Yaboisembut,Politikus
Q123896644,Benhur Yudha Wally,Politikus
Q123867317,Beni Ardiansyah,Politikus
Q123715618,Beni Azhar Assadam,Politikus
Q123886822,Beni Gunawan,Politikus
Q123873264,Beni Hasiholan Batubara,Politikus
Q123887428,Beni Syahbani,Politikus
Q123886105,Beni Tektuko Kasusi,Politikus
Q123866449,Beniamin,Politikus
Q123716440,Benidiktus Papa,Politikus
Q123699346,Bening Larasati,Politikus
Q123883125,Benjamin Kristianto,Politikus
Q123872045,Bennedi Boiman,Politikus
Q123869305,Benni Eduward Hasibuan,Politikus
Q123871182,Benni Hidayatul Irfan,Politikus
Q123713738,Benny,Politikus
Q123877402,Benny Admaputra,Politikus
Q123713491,Benny Budhijanto,Politikus
Q123886478,Benny Chandradinata,Politikus
Q123869381,Benny Harianto Sihotang,Politikus
Q123872139,Benny Hasudungan Nababan,Politikus
Q123712915,Benny Heru Cahyono,Politikus
Q123715000,Benny Jovial,Politikus
Q123879870,Benny Karnadi,Politikus
Q123898653,Benny Kayame,Politikus
Q123899153,Benny Kogoya,Politikus
Q123717141,Benny Mabel,Politikus
Q123871062,Benny Septio Guskha,Politikus
Q123877556,Benny Vidya Sapta Catur P.,Politikus
Q123898966,Benny Wetipo,Politikus
Q123897991,Benony Y. Risamasu,Politikus
Q123870497,Benri Simanjorang,Politikus
Q123726299,,Politikus
Q123869802,Benteng Panjaitan,Politikus
Q123715482,Bentika Oktaviani,Politikus
Q123898290,Bentot Yudi Suasono Yatipai,Politikus
Q123898256,Benwat Yogi,Politikus
Q123716772,Beny Irawan,Politikus
Q123885697,Beny Karijanto Manu Taopan,Politikus
Q123898509,Beny Kogoya Wonda,Politikus
Q123879957,Beny Setiyono,Politikus
Q123899391,Beny Yangalib,Politikus
Q123896435,Benyamin Gurik,Politikus
Q123893791,Benyamin Hadju,Politikus
Q123896707,Benyamin Kawaitouw,Politikus
Q123898904,Benyamin Lagowan,Politikus
Q123889544,Benyamin Langit,Politikus
Q123716680,Benyamin Patondok,Politikus
Q123886249,Benyamin Resi,Politikus
Q123870518,Benyamin Sembiring,Politikus
Q123896876,Benyamin Wayangkau,Politikus
Q123896905,Benyamin Worabai,Politikus
Q123894700,Benyamin Yd,Politikus
Q123867885,Berdi Irawan,Politikus
Q123896785,Berend Kmur,Politikus
Q123886579,Bergitha Maria Sofia Naro,Politikus
Q123710984,Beriman Purba,Politikus
Q123870179,Berkat Kurniawan Laoli,Politikus
Q123878523,Berlan,Politikus
Q123868656,Berli Wahyunda,Politikus
Q123894449,Berlian,Politikus
Q123883069,Berlian Aniek Herlina,Politikus
Q123866892,Berlian Utama Harta,Politikus
Q123714828,Berliana,Politikus
Q123877677,Berliana Frisca Ss,Politikus
Q123874232,Berlizon Damanik,Politikus
Q123876884,Berman Nainggolan,Politikus
Q123887686,Berman Selamat Asi,Politikus
Q123866979,Bernad Eko Candra Sihite,Politikus
Q123897928,Bernadeta Auwo,Politikus
Q123886125,Bernadeta Murti,Politikus
Q123716037,Bernadete Bewa Daton,Politikus
Q123887450,Bernadetha,Politikus
Q123898037,Bernadetha Ambokasio,Politikus
Q123897493,Bernadetha Anna Renmeuw,Politikus
Q123886242,Bernadetha Evalyn Nggelu,Politikus
Q123892074,Bernadethy Marakka Dase,Politikus
Q123886303,Bernadethy Paleni Bogar,Politikus
Q123867928,Bernadetta Marpaung,Politikus
Q123879958,Bernadette Endang Retnowati,Politikus
Q123882765,Bernadheta Sri Ambarsari,Politikus
Q123899312,Bernadus Ahayon,Politikus
Q123711643,Bernadus Doni Yudono,Politikus
Q123882887,Bernadus Dwi Winasto,Politikus
Q123886678,Bernadus Naatonis,Politikus
Q123717089,Bernadus Pekei,Politikus
Q123712454,Bernadus Tri Utomo,Politikus
Q123899189,Bernadus Weya,Politikus
Q123867017,Bernadyn Panji Gusti Wira Utama,Politikus
Q123899302,Bernanus Aima,Politikus
Q123885782,Bernard Efandris Pelle,Politikus
Q123885884,Bernard Paulus Thomas Wellem Bait,Politikus
Q123714802,Bernard Simamora,Politikus
Q123886334,Bernarda Dwiyuliani Rima Muda,Politikus
Q123886543,Bernardinus Taek,Politikus
Q123885710,Bernardus Bera,Politikus
Q123897310,Bernardus Horokubun,Politikus
Q123898843,Bernardus Pekei,Politikus
Q123887253,Bernardus Seda,Politikus
Q123897710,Bernardus Y. Renwarin,Politikus
Q123898361,Bert Murib,Politikus
Q123717043,Bertha,Politikus
Q123898610,Bertha Juliana Ibo,Politikus
Q123891602,Bertha Possumah,Politikus
Q123892864,Bertha R. Pangarungan,Politikus
Q123892868,Bertha Sampe Bari,Politikus
Q123867733,Bertha Yuniarsih Sirait,Politikus
Q123886253,Bertolomeus Amekae,Politikus
Q123898882,Bertus Asso,Politikus
Q123884244,Berty Hasudungan Samosir,Politikus
Q123890509,Berty Kapojos,Politikus
Q123717056,Berty Randebua,Politikus
Q123892627,Besse Yulistiyawati,Politikus
Q123890203,Besse Yuspitasari,Politikus
Q123886385,Besthivandar Frideswide Dang Kana,Politikus
Q123872604,Besty Han Manalu,Politikus
Q123878353,Beti Tresna Gustina,Politikus
Q123710585,Betsida,Politikus
Q123709770,Betti Noverti,Politikus
Q123867052,Betty Hartika,Politikus
Q123870406,Betty Rodearni Sinaga,Politikus
Q123883976,Betty Setiawati Ningrum,Politikus
Q123882487,Bharayudha Febriant Putra,Politikus
Q123713832,Bhaskara Lazano,Politikus
Q123881643,Bhayu Subrata,Politikus
Q123878254,Bhekti Rahmawati,Politikus
Q123880922,Bhima Citra Yudha,Politikus
Q123880394,Bhini Ika Setyawati,Politikus
Q123877424,Bhinneka Putra Linanta,Politikus
Q123713980,Bian Ayu Ramadani,Politikus
Q123879763,Bianda Zalva Bhila,Politikus
Q123876944,Biantra Ardhana Wiyogo,Politikus
Q123875517,Biar M. Yamin,Politikus
Q123869342,Biatar Samosir,Politikus
Q123726041,,Politikus
Q123897881,Bibiana Ware,Politikus
Q123882417,Bidanah,Politikus
Q123715914,Bidari Andaru Widhi,Politikus
Q123879897,Biena Munawa Hatta,Politikus
Q123867059,Biku Bajenggo Adene Pertamo,Politikus
Q123896649,Bilce Birens Mehue,Politikus
Q123876903,Billtraviano Ferian Harda,Politikus
Q123715055,Billy Bismarak,Politikus
Q123867322,Billy Dwitrata Sunardi,Politikus
Q123712352,Billy Giyandra,Politikus
Q123890872,Billy Lombok,Politikus
Q123876973,Bilqis Muthi'ah,Politikus
Q123881791,Bilqis Permata Salsabila,Politikus
Q123893845,Bilyarto Lahay,Politikus
Q123871565,Bim Frii Uno Purba,Politikus
Q123873045,Bima Audia Pratama,Politikus
Q123883350,Bima Rafsanjani Rafid,Politikus
Q123716340,Bima Rizky Wijaya,Politikus
Q123716581,Bima Wibowo,Politikus
Q123879819,Bimbo Kertapati,Politikus
Q123712452,Bimo Andono,Politikus
Q123876762,Bimo Bhaskoro,Politikus
Q123877562,Bimo Haryoseno,Politikus
Q123713916,Bimo Husodo,Politikus
Q123713551,Bimo Prasetio,Politikus
Q123712714,Bimo Prasetyo Wicaksono,Politikus
Q123882433,Bimo Wiratama,Politikus
Q123870550,Binariata Sebayang,Politikus
Q123870120,Bincar Daulay,Politikus
Q123714722,Bindu Siahaan,Politikus
Q123716949,Bindu Yuliana Iriani,Politikus
Q123878340,Binhuan Sori,Politikus
Q123897681,Bino,Politikus
Q123889002,Binsar Roni Hendra Siahaan,Politikus
Q123874054,Bintang Bayu Fadhilah,Politikus
Q123867655,Bintang Fajar Rani,Politikus
Q123881683,Bintang Romadhon,Politikus
Q123875012,Binti Amanah,Politikus
Q123883829,Binti Mudawamah,Politikus
Q123894709,Bintiner,Politikus
Q123867834,Bintoro Dedy Setiono,Politikus
Q123888018,Binyamin,Politikus
Q123726379,,Politikus
Q123881271,Birrul Aman,Politikus
Q123866354,Birul Walidain,Politikus
Q123898298,Bisem Abugau,Politikus
Q123897378,Bisma Aryo Dewanto,Politikus
Q123712064,Bisma Drimihadi,Politikus
Q123868853,Bisma Putra,Politikus
Q123893671,Bisman Saranani,Politikus
Q123712199,Bismar Rambah,Politikus
Q123870441,Bismar Sibuea,Politikus
Q123871348,Bismi Abrar Rifa'i,Politikus
Q123866002,Bismi Syamaun,Politikus
Q123726008,,Politikus
Q123870555,Bistori Pandia,Politikus
Q123897439,Blandina Kristina Budi,Politikus
Q123886210,Blandina Mamo,Politikus
Q123894847,Blandina Molle,Politikus
Q123886460,Blasius Da Silva,Politikus
Q123887525,Blasius Hendi Candra,Politikus
Q123883017,Blegur Prijanggono,Politikus
Q123886998,Bliones Yoyo,Politikus
Q123878909,Bm Riyanto Subowo,Politikus
Q123878939,Bn.Holik Qodratulloh,Politikus
Q123877743,Boan Elijah Sianipar,Politikus
Q123714921,Bobby Afrial,Politikus
Q123878172,Bobby Arianto Pakpahan,Politikus
Q123713670,Bobby B. Batubara,Politikus
Q123870397,Bobby Chandra Sinaga,Politikus
Q123878744,Bobby Is Anwar,Politikus
Q123711450,Bobby Khana,Politikus
Q123894046,Bobby Octavianus Kuka,Politikus
Q123869503,Bobby Octavianus Z.,Politikus
Q123875490,Bobby Prima Sandy Muslim,Politikus
Q123875320,Bobi Anggara,Politikus
Q123896906,Bobi Hendra,Politikus
Q123876941,Bobi Muliadi Sagala,Politikus
Q123899049,Bobi Rus Yikwa,Politikus
Q123878910,Bobi Uktolseja,Politikus
Q123870291,Boby Agustian Erwanda,Politikus
Q123709837,Boby Eko Prasetyo,Politikus
Q123885691,Boby Hartono Tantoyo,Politikus
Q123896568,Boby S Uaga,Politikus
Q123867583,Boce Setia Darma,Politikus
Q123868271,Boedhi Surjono,Politikus
Q123882499,Boedi Dewantoro,Politikus
Q123890073,Boedijo Soenarno Soekarnijohadi,Politikus
Q123873807,Bogy Dharma Sandi,Politikus
Q123885065,Bohari Muslim,Politikus
Q123872161,Boiman,Politikus
Q123871123,Bona Lubis,Politikus
Q123711086,Bona Simanjuntak,Politikus
Q123712941,Bona Ventura Trihandoko,Politikus
Q123710527,Bonapartei,Politikus
Q123879289,Bonar Hidayat,Politikus
Q123867111,Bonar Siagian,Politikus
Q123871937,Bonar Tampubolon,Politikus
Q123714690,Bonatua Sihombing,Politikus
Q123710030,Bonaventura Ardian,Politikus
Q123886168,Bonaventura Onggot,Politikus
Q123888993,Bondan Puthut Hardono,Politikus
Q123880516,Bondan Sejiwan Bomo Aji,Politikus
Q123896767,Bonefasius Muenda,Politikus
Q123897971,Bonefasius Womu,Politikus
Q123717120,Bonfasius Yatipai,Politikus
Q123716857,Bonggalangi',Politikus
Q123875341,Boni Anggara,Politikus
Q123892885,Boni Jabak,Politikus
Q123891974,Bonifacius S. Sabari,Politikus
Q123715228,Bonifasius Andi Lim,Politikus
Q123886603,Bonifasius Boli Baha Lerek,Politikus
Q123886069,Bonifasius Burhanus,Politikus
Q123886150,Bonifasius Jebarus,Politikus
Q123898939,Bonifasius Kosay,Politikus
Q123710091,Bonifasius Widiyanto Sambodo,Politikus
Q123887184,Bonosa Bonawati,Politikus
Q123710667,Borent,Politikus
Q123711134,Boris Aruan,Politikus
Q123869983,Borkat Hasibuan,Politikus
Q123876400,Bosha Cahya Prasetya,Politikus
Q123712154,Bosman Riadi,Politikus
Q123869557,Bosmen Sinurat,Politikus
Q123875726,Bostan Late Daeng Alle,Politikus
Q123899203,Boster Tabo,Politikus
Q123877197,Bowmen K.W.M.,Politikus
Q123881537,Bowo Adi Priyanto,Politikus
Q123870447,Boy Iskandar Warongan,Politikus
Q123868167,Boy Lahmuddin,Politikus
Q123874829,Boy Pramudia,Politikus
Q123710597,Boy Richardo,Politikus
Q123867045,Boy Rinaldi,Politikus
Q123871122,Boy Sandi,Politikus
Q123888332,Boy Sapto Suryo Subiantoro,Politikus
Q123890833,Boy Ventje Arthur Tumiwa,Politikus
Q123711256,Boy Zakaria Bambang Pratomo,Politikus
Q123878013,Boyke Luthfiana Syahrir,Politikus
Q123715936,Bq. Ria April Riana,Politikus
Q123887960,Bq. Wina Santia Ikada,Politikus
Q123876932,Braditi Moulevey,Politikus
Q123876413,Brahmana Cakra Putra,Politikus
Q123877533,Brahmantio Dwiputra,Politikus
Q123890926,Braien Reiner Leonard Waworuntu,Politikus
Q123876622,Brando Susanto,Politikus
Q123710216,Brata Tridharma,Politikus
Q123873825,Bravitasari Nafthalia,Politikus
Q123710832,Bravo R. Tangka,Politikus
Q123898095,Brent Jensenem,Politikus
Q123886492,Bria Yohanes,Politikus
Q123716205,Brian Adam,Politikus
Q123896708,Brian Aron Mehue,Politikus
Q123717015,Brian Marcelius Rumy,Politikus
Q123716227,Brian Setiawan,Politikus
Q123899211,Briana Rebecha Genongga,Politikus
Q123882756,Briandana Oktavian,Politikus
Q123726005,,Politikus
Q123886183,Brigitha Ngganggus,Politikus
Q123869517,Brilian Moktar,Politikus
Q123892664,Bripka. Purn. H. M. Amsyahar,Politikus
Q123898995,Briyur Wenda,Politikus
Q123878135,Brm Puspo Wiryo Buwono,Politikus
Q123712773,Brm. Nugroho Iman Santoso,Politikus
Q123888034,Broelalano,Politikus
Q123891883,Bruno S. Rantetana,Politikus
Q123875133,Bryan Harlie,Politikus
Q123887932,Bryan Iskandar,Politikus
Q123883374,Buami,Politikus
Q123883934,Buan Alriyanto,Politikus
Q123891631,Buang Sembang,Politikus
Q123883960,Buang Yahya,Politikus
Q123886598,Buce Eduarto Yohanis Ga,Politikus
Q123897412,Buce Hermanus Maboro,Politikus
Q123866230,Buchari,Politikus
Q123878414,Buchari Muslim,Politikus
Q123877441,Budhi Benyamin Sembiring,Politikus
Q123874804,Budhi Condrowati,Politikus
Q123879919,Budhi Hartono,Politikus
Q123711047,Budhi Pranowo,Politikus
Q123878008,Budhi Setiawan,Politikus
Q123896533,Budhi Soetomo,Politikus
Q123881179,Budi Andarti,Politikus
Q123869852,Budi Ardhya Utama,Politikus
Q123867943,Budi Astuti,Politikus
Q123887471,Budi Basadi,Politikus
Q123887301,Budi Darma,Politikus
Q123889112,Budi Darmono,Politikus
Q123870003,Budi Febriani,Politikus
Q123874893,Budi Hadi Yunanto,Politikus
Q123875036,Budi Hariyanto,Politikus
Q123879210,Budi Hariyanto,Politikus
Q123873482,Budi Harsono,Politikus
Q123874967,Budi Hartati,Politikus
Q123699728,Budi Hartawan,Politikus
Q123709884,Budi Hartono,Politikus
Q123881622,Budi Hartono,Politikus
Q123867702,Budi Hartono Sinaga,Politikus
Q123867518,Budi Haryadi,Politikus
Q123878193,Budi Hermansyah,Politikus
Q123871905,Budi Hermanto,Politikus
Q123876006,Budi Hermawan,Politikus
Q123879271,Budi Hidayat,Politikus
Q123711343,Budi Irawan,Politikus
Q123879805,Budi Irawan,Politikus
Q123874255,Budi Irawan Hasirin Oku,Politikus
Q123896405,Budi Irianto,Politikus
Q123714992,Budi Lahmudi,Politikus
Q123879737,Budi Mahmud Saputra,Politikus
Q123875179,Budi Martono,Politikus
Q123709673,Budi Marwoto,Politikus
Q123868221,Budi Prajogo,Politikus
Q123891915,Budi Prasetya Dwi Putra,Politikus
Q123715329,Budi Priyanto,Politikus
Q123711516,Budi Purnomo,Politikus
Q123881138,Budi Purnomo,Politikus
Q123882895,Budi Santosa,Politikus
Q123712866,Budi Santoso,Politikus
Q123881717,Budi Santoso,Politikus
Q123880998,Budi Santoso,Politikus
Q123888059,Budi Santoso,Politikus
Q123889336,Budi Santoso,Politikus
Q123887212,Budi Santoso,Politikus
Q123886753,Budi Setyono,Politikus
Q123880487,Budi Sudibyo,Politikus
Q123712007,Budi Suhardiman,Politikus
Q123714029,Budi Sulistyono Alias Kanang,Politikus
Q123875586,Budi Sultanto,Politikus
Q123880378,Budi Susilo,Politikus
Q123874989,Budi Sutopo,Politikus
Q123713209,Budi Sutrisno,Politikus
Q123883440,Budi Teguh Sartono,Politikus
Q123890137,Budi Teguh Tri Santosa,Politikus
Q123874195,Budi Utama Subing,Politikus
Q123710549,Budi Utomo,Politikus
Q123880748,Budi Utomo,Politikus
Q123716255,Budi Wahono,Politikus
Q123872565,Budi Wibowo,Politikus
Q123884304,Budi Wijanarko,Politikus
Q123875275,Budi Wijaya,Politikus
Q123887388,Budi Yanto,Politikus
Q123874822,Budi Yuhanda,Politikus
Q123867533,Budi Yuliansyah,Politikus
Q123868044,Budiansyah,Politikus
Q123876368,Budianto,Politikus
Q123889694,Budianto Bulang,Politikus
Q123884339,Budianto Pandalagi,Politikus
Q123875377,Budiarti,Politikus
Q123873183,Budiarto,Politikus
Q123874842,Budiharjo,Politikus
Q123882126,Budiharjo,Politikus
Q123871738,Budiman,Politikus
Q123879338,Budiman,Politikus
Q123889956,Budiman,Politikus
Q123714849,Budiman Damanik,Politikus
Q123871261,Budiman Dt. Malano Garang,Politikus
Q123710769,Budiman Hading,Politikus
Q123726317,,Politikus
Q123710406,Budiman Pakpahan,Politikus
Q123877153,Budiman Siregar,Politikus
Q123874273,Budiman. As,Politikus
Q123866495,Budimansyah,Politikus
Q123870878,Budinov,Politikus
Q123884292,Budiono,Politikus
Q123886764,Budiono,Politikus
Q123897752,Budiono,Politikus
Q123892890,Budirani Ratu,Politikus
Q123879086,Budiwanto,Politikus
Q123872375,Budiyako,Politikus
Q123726239,,Politikus
Q123874885,Budiyanto,Politikus
Q123883401,Budiyanto Eko Sisila,Politikus
Q123894076,Budiyanto Napu,Politikus
Q123712651,Budiyono,Politikus
Q123726015,,Politikus
Q123868355,Budy Alamsyah,Politikus
Q123867082,Budy Darmawansyah,Politikus
Q123896651,Budy Santosa,Politikus
Q123883668,Budy Setiawan,Politikus
Q123898600,Budy Sultan,Politikus
Q123868288,Budy Tjoanda,Politikus
Q123874238,Budy Widyarto,Politikus
Q123889422,Buherah,Politikus
Q123875633,Bujang Musa,Politikus
Q123870873,Bujang Pendawa,Politikus
Q123870918,Bujang Syarfika,Politikus
Q123872951,Bujang. P,Politikus
Q123710699,Bujino Adriannus Salan,Politikus
Q123865898,Bukhari,Politikus
Q123866827,Bukhari,Politikus
Q123866718,Bukhari,Politikus
Q123871276,Bukhari,Politikus
Q123865938,Bukhari A,Politikus
Q123866240,Bukhari Ahmad,Politikus
Q123875610,Bukhori,Politikus
Q123886810,Bukhori,Politikus
Q123710491,Bulchairi,Politikus
Q123892755,Bulqis Amirah Syahidah,Politikus
Q123887129,Bulyadi,Politikus
Q123876720,Bun Joi Phiau,Politikus
Q123877603,Bunayah,Politikus
Q123878364,Bunga Alivia,Politikus
Q123871598,Bunga Astini,Politikus
Q123710115,Bunga Brigita,Politikus
Q123877177,Bunga Kristianawati,Politikus
Q123875803,Bunga Meilisa,Politikus
Q123877772,Bunga Melati Kusuma,Politikus
Q123872068,Bungaran Manaor Hutajulu,Politikus
Q123885843,Bunggati Umbu Weni,Politikus
Q123880773,Buni Ismail,Politikus
Q123892745,Burhan,Politikus
Q123893183,Burhan,Politikus
Q123872880,Burhan Abd Ketib,Politikus
Q123885482,Burhan Gani,Politikus
Q123896093,Burhan Ismail,Politikus
Q123896028,Burhan Jakaria,Politikus
Q123889808,Burhan Mangun Kusuma,Politikus
Q20008651,,Politikus
Q123894622,Burhan Usman,Politikus
Q123713037,Burhan Wadih,Politikus
Q123866992,Burhandari,Politikus
Q123726366,,Politikus
Q123714587,Burhanuddin,Politikus
Q123866125,Burhanuddin,Politikus
Q123866549,Burhanuddin,Politikus
Q123875836,Burhanuddin,Politikus
Q123874629,Burhanuddin,Politikus
Q123885079,Burhanuddin,Politikus
Q123885224,Burhanuddin,Politikus
Q123885464,Burhanuddin,Politikus
Q123884486,Burhanuddin,Politikus
Q123889255,Burhanuddin,Politikus
Q123890294,Burhanuddin,Politikus
Q123890803,Burhanuddin,Politikus
Q123888780,Burhanuddin,Politikus
Q123888789,Burhanuddin,Politikus
Q123892450,Burhanuddin,Politikus
Q123894721,Burhanuddin,Politikus
Q123893006,Burhanuddin,Politikus
Q123890483,Burhanuddin Abdullah,Politikus
Q123878925,Burhanuddin Ar,Politikus
Q123875993,Burhanuddin Nur,Politikus
Q123710267,Burhanuddin Saputu,Politikus
Q123875348,Burhanuddin Simin,Politikus
Q123714679,Burhanuddin Siregar,Politikus
Q123869460,Burhanuddin Sitepu,Politikus
Q123893147,Burhanuddin Uno,Politikus
Q123891724,Burhanuddin Yado,Politikus
Q123897826,Burhanuddin Yasin,Politikus
Q123714667,Burhanudin,Politikus
Q123715869,Burhanudin,Politikus
Q123867632,Burhanudin,Politikus
Q123872282,Burhanudin,Politikus
Q123885606,Burhanudin,Politikus
Q123896243,Burhanudin Buamona,Politikus
Q123890452,Burhanudin Husain,Politikus
Q123895819,Burhanudin Rope,Politikus
Q123867726,Burhanudin Saleh,Politikus
Q123716017,Burhanudin Santoso,Politikus
Q123885654,Burhanudin Yusuf,Politikus
Q123882577,Burhasnita,Politikus
Q123715902,Busfi Arusagara,Politikus
Q123889553,Busman,Politikus
Q123716840,Busman Nur,Politikus
Q123891890,Busranuddin Bt,Politikus
Q123893142,Bustam,Politikus
Q123865809,Bustamam,Politikus
Q123866158,Bustamam Ardy,Politikus
Q123865937,Bustami,Politikus
Q123712748,Bustamil Hisyam,Politikus
Q123870632,Bustamin Ariffin,Politikus
Q123871679,Bustan,Politikus
Q123891057,Bustan,Politikus
Q123726242,,Politikus
Q123714424,Bustanol Arifin,Politikus
Q123877394,Bustanul Arifin,Politikus
Q123715078,Bustomi,Politikus
Q123710578,Busyra,Politikus
Q123882827,Butet Juniar Tampubolon,Politikus
Q123876346,Butet Lolita I.,Politikus
Q123893556,Butsiadi Saleh,Politikus
Q123871542,Buyung Achmad,Politikus
Q123866664,Buyung Basyir,Politikus
Q123885393,Buyung Nasution,Politikus
Q123878714,Buyung Sakti Hamel,Politikus
Q123870815,Buzarman,Politikus
Q123899056,C Demianus Tabuni,Politikus
Q123712373,C. L. Tindra Matutino Kinasih,Politikus
Q123876259,C.W. Okis Bangkit,Politikus
Q123711856,Cacan Rahmat Nugraha,Politikus
