:START_ID,:END_ID,:TYPE
Q123869859,Q2915024,ANGGOTA_PARTAI
Q123866940,Q2915024,ANGGOTA_PARTAI
Q123892705,Q1257317,ANGGOTA_PARTAI
Q123892878,Q1257317,ANGGOTA_PARTAI
Q123873906,Q4203001,ANGGOTA_PARTAI
Q123869634,Q1186227,ANGGOTA_PARTAI
Q123871864,Q4262041,ANGGOTA_PARTAI
Q123885780,Q2669302,ANGGOTA_PARTAI
Q123869850,Q2434365,ANGGOTA_PARTAI
Q123885908,Q1257317,ANGGOTA_PARTAI
Q123899132,Q4261459,ANGGOTA_PARTAI
Q123869685,Q106255756,ANGGOTA_PARTAI
Q123898428,Q1257317,ANGGOTA_PARTAI
Q123870509,Q1186306,ANGGOTA_PARTAI
Q123889455,Q1186306,ANGGOTA_PARTAI
Q123895055,Q2669302,ANGGOTA_PARTAI
Q123899064,Q106255756,ANGGOTA_PARTAI
Q123894567,Q1257317,ANGGOTA_PARTAI
Q123870215,Q2434365,ANGGOTA_PARTAI
Q123884497,Q1257317,ANGGOTA_PARTAI
Q123711217,Q123553440,ANGGOTA_PARTAI
Q123886583,Q2669302,ANGGOTA_PARTAI
Q123873808,Q4262041,ANGGOTA_PARTAI
Q123887132,Q23744654,ANGGOTA_PARTAI
Q123871059,Q1536552,ANGGOTA_PARTAI
Q123887019,Q23744654,ANGGOTA_PARTAI
Q123711162,Q106255756,ANGGOTA_PARTAI
Q123890664,Q23744654,ANGGOTA_PARTAI
Q123888693,Q4207219,ANGGOTA_PARTAI
Q123870212,Q4262041,ANGGOTA_PARTAI
Q123866199,Q1536552,ANGGOTA_PARTAI
Q123709867,Q4262041,ANGGOTA_PARTAI
Q123883782,Q97016042,ANGGOTA_PARTAI
Q123711970,Q106255756,ANGGOTA_PARTAI
Q123889901,Q97016042,ANGGOTA_PARTAI
Q123893889,Q4262041,ANGGOTA_PARTAI
Q123868895,Q4203001,ANGGOTA_PARTAI
Q123889167,Q1257317,ANGGOTA_PARTAI
Q123716589,Q4261459,ANGGOTA_PARTAI
Q123895833,Q97016042,ANGGOTA_PARTAI
Q123716015,Q4203001,ANGGOTA_PARTAI
Q123869390,Q1186306,ANGGOTA_PARTAI
Q123714384,Q123553440,ANGGOTA_PARTAI
Q123897432,Q1511101,ANGGOTA_PARTAI
Q123897707,Q1186306,ANGGOTA_PARTAI
Q123892240,Q1186306,ANGGOTA_PARTAI
Q123713901,Q106255756,ANGGOTA_PARTAI
Q123872102,Q97016042,ANGGOTA_PARTAI
Q123874235,Q4207219,ANGGOTA_PARTAI
Q123894651,Q1536552,ANGGOTA_PARTAI
Q123874963,Q115754699,ANGGOTA_PARTAI
Q123710760,Q4261459,ANGGOTA_PARTAI
Q123892817,Q1186306,ANGGOTA_PARTAI
Q123898916,Q1511101,ANGGOTA_PARTAI
Q123888559,Q1257317,ANGGOTA_PARTAI
Q123869533,Q1536552,ANGGOTA_PARTAI
Q123870645,Q4262041,ANGGOTA_PARTAI
Q123868320,Q1257317,ANGGOTA_PARTAI
Q123878187,Q1511101,ANGGOTA_PARTAI
Q123883309,Q2915024,ANGGOTA_PARTAI
Q123712581,Q4261459,ANGGOTA_PARTAI
Q123882467,Q4261459,ANGGOTA_PARTAI
Q123877567,Q23744654,ANGGOTA_PARTAI
Q123895913,Q19752495,ANGGOTA_PARTAI
Q123891032,Q4207219,ANGGOTA_PARTAI
Q123874555,Q106255756,ANGGOTA_PARTAI
Q123868797,Q97016042,ANGGOTA_PARTAI
Q123717061,Q123553440,ANGGOTA_PARTAI
Q123894331,Q1186306,ANGGOTA_PARTAI
Q123872116,Q115754699,ANGGOTA_PARTAI
Q123879614,Q4207219,ANGGOTA_PARTAI
Q123883476,Q4261459,ANGGOTA_PARTAI
Q123868821,Q19752495,ANGGOTA_PARTAI
Q123891408,Q4207219,ANGGOTA_PARTAI
Q123716269,Q1257317,ANGGOTA_PARTAI
Q123870347,Q1186227,ANGGOTA_PARTAI
Q123711757,Q106255756,ANGGOTA_PARTAI
Q123710082,Q1186227,ANGGOTA_PARTAI
Q123879574,Q19752495,ANGGOTA_PARTAI
Q123879580,Q2669302,ANGGOTA_PARTAI
Q123879705,Q4207219,ANGGOTA_PARTAI
Q123879512,Q4207219,ANGGOTA_PARTAI
Q123878192,Q115754699,ANGGOTA_PARTAI
Q123874347,Q1536552,ANGGOTA_PARTAI
Q123715035,Q123553440,ANGGOTA_PARTAI
Q123884142,Q115754699,ANGGOTA_PARTAI
Q123894031,Q2669302,ANGGOTA_PARTAI
Q123877137,Q97016042,ANGGOTA_PARTAI
Q123899288,Q19752495,ANGGOTA_PARTAI
Q123870366,Q19752495,ANGGOTA_PARTAI
Q123878056,Q123553440,ANGGOTA_PARTAI
Q123885126,Q1257317,ANGGOTA_PARTAI
Q123886676,Q19752495,ANGGOTA_PARTAI
Q123879794,Q1186306,ANGGOTA_PARTAI
Q123879009,Q23744654,ANGGOTA_PARTAI
Q123712558,Q23744654,ANGGOTA_PARTAI
Q123897012,Q4207219,ANGGOTA_PARTAI
Q123891233,Q19752495,ANGGOTA_PARTAI
Q123880073,Q1186227,ANGGOTA_PARTAI
Q123882638,Q4261459,ANGGOTA_PARTAI
Q123877939,Q23744654,ANGGOTA_PARTAI
Q123886933,Q19752495,ANGGOTA_PARTAI
Q123710415,Q4262041,ANGGOTA_PARTAI
Q123872293,Q4207219,ANGGOTA_PARTAI
Q123886122,Q115754699,ANGGOTA_PARTAI
Q123897365,Q2434365,ANGGOTA_PARTAI
Q123716157,Q23744654,ANGGOTA_PARTAI
Q123896637,Q1536552,ANGGOTA_PARTAI
Q123879951,Q23744654,ANGGOTA_PARTAI
Q123717074,Q23744654,ANGGOTA_PARTAI
Q123897149,Q1186306,ANGGOTA_PARTAI
Q123898128,Q1511101,ANGGOTA_PARTAI
Q123897673,Q106255756,ANGGOTA_PARTAI
Q123895404,Q1511101,ANGGOTA_PARTAI
Q123895834,Q97016042,ANGGOTA_PARTAI
Q123869554,Q4203001,ANGGOTA_PARTAI
Q123894360,Q115754699,ANGGOTA_PARTAI
Q123894389,Q19752495,ANGGOTA_PARTAI
Q123869994,Q23744654,ANGGOTA_PARTAI
Q123883625,Q1186306,ANGGOTA_PARTAI
Q123898064,Q23744654,ANGGOTA_PARTAI
Q123885760,Q1186227,ANGGOTA_PARTAI
Q123895097,Q4207219,ANGGOTA_PARTAI
Q123716104,Q4203001,ANGGOTA_PARTAI
Q123897691,Q4261459,ANGGOTA_PARTAI
Q123896845,Q1186227,ANGGOTA_PARTAI
Q123898360,Q1186306,ANGGOTA_PARTAI
Q123884243,Q115754699,ANGGOTA_PARTAI
Q123894324,Q4261459,ANGGOTA_PARTAI
Q123880338,Q4207219,ANGGOTA_PARTAI
Q123882708,Q23744654,ANGGOTA_PARTAI
Q123880604,Q2434365,ANGGOTA_PARTAI
Q123881047,Q1186227,ANGGOTA_PARTAI
Q123714785,Q2434365,ANGGOTA_PARTAI
Q123875970,Q1186227,ANGGOTA_PARTAI
Q123872819,Q23744654,ANGGOTA_PARTAI
Q123897686,Q1257317,ANGGOTA_PARTAI
Q123899030,Q123553440,ANGGOTA_PARTAI
Q123875051,Q1536552,ANGGOTA_PARTAI
Q123898511,Q2669302,ANGGOTA_PARTAI
Q123896489,Q1186306,ANGGOTA_PARTAI
Q123886522,Q1511101,ANGGOTA_PARTAI
Q123896893,Q4203001,ANGGOTA_PARTAI
Q123890635,Q4207219,ANGGOTA_PARTAI
Q123889040,Q97016042,ANGGOTA_PARTAI
Q123870205,Q115754699,ANGGOTA_PARTAI
Q123894535,Q4262041,ANGGOTA_PARTAI
Q123891405,Q1536552,ANGGOTA_PARTAI
Q123899326,Q1536552,ANGGOTA_PARTAI
Q123897409,Q1186306,ANGGOTA_PARTAI
Q100594513,Q1536552,ANGGOTA_PARTAI
Q123883409,Q2434365,ANGGOTA_PARTAI
Q123866224,Q97016042,ANGGOTA_PARTAI
Q123712867,Q23744654,ANGGOTA_PARTAI
Q123887191,Q115754699,ANGGOTA_PARTAI
Q123870348,Q1186227,ANGGOTA_PARTAI
Q123882079,Q4207219,ANGGOTA_PARTAI
Q123870332,Q2434365,ANGGOTA_PARTAI
Q123866046,Q97016042,ANGGOTA_PARTAI
Q123711248,Q23744654,ANGGOTA_PARTAI
Q123879713,Q4203001,ANGGOTA_PARTAI
Q123884653,Q1186306,ANGGOTA_PARTAI
Q123888214,Q123553440,ANGGOTA_PARTAI
Q123867253,Q1186227,ANGGOTA_PARTAI
Q123867091,Q4262041,ANGGOTA_PARTAI
Q123867698,Q1186227,ANGGOTA_PARTAI
Q123881680,Q2434365,ANGGOTA_PARTAI
Q123881204,Q4262041,ANGGOTA_PARTAI
Q123897832,Q2669302,ANGGOTA_PARTAI
Q123885989,Q4262041,ANGGOTA_PARTAI
Q123896674,Q1511101,ANGGOTA_PARTAI
Q123898846,Q2434365,ANGGOTA_PARTAI
Q123877035,Q1186227,ANGGOTA_PARTAI
Q123886027,Q23744654,ANGGOTA_PARTAI
Q123870221,Q2915024,ANGGOTA_PARTAI
Q123867683,Q2434365,ANGGOTA_PARTAI
Q123699409,Q1257317,ANGGOTA_PARTAI
Q123874170,Q19752495,ANGGOTA_PARTAI
Q123874700,Q1536552,ANGGOTA_PARTAI
Q123893404,Q4203001,ANGGOTA_PARTAI
Q123897545,Q2915024,ANGGOTA_PARTAI
Q123891524,Q4261459,ANGGOTA_PARTAI
Q123870395,Q1536552,ANGGOTA_PARTAI
Q123866896,Q4207219,ANGGOTA_PARTAI
Q123880396,Q2434365,ANGGOTA_PARTAI
Q123887075,Q4207219,ANGGOTA_PARTAI
Q123890165,Q2669302,ANGGOTA_PARTAI
Q123872815,Q1186227,ANGGOTA_PARTAI
Q123897675,Q106255756,ANGGOTA_PARTAI
Q123871473,Q1186227,ANGGOTA_PARTAI
Q123871829,Q1536552,ANGGOTA_PARTAI
Q123894347,Q4207219,ANGGOTA_PARTAI
Q123870135,Q19752495,ANGGOTA_PARTAI
Q123896228,Q1257317,ANGGOTA_PARTAI
Q123709875,Q123553440,ANGGOTA_PARTAI
Q123871337,Q1257317,ANGGOTA_PARTAI
Q123870192,Q97016042,ANGGOTA_PARTAI
Q123712841,Q115754699,ANGGOTA_PARTAI
Q123866360,Q2669302,ANGGOTA_PARTAI
Q123871431,Q1536552,ANGGOTA_PARTAI
Q123874527,Q1186227,ANGGOTA_PARTAI
Q123873243,Q123553440,ANGGOTA_PARTAI
Q123879650,Q2915024,ANGGOTA_PARTAI
Q123884738,Q4261459,ANGGOTA_PARTAI
Q123889123,Q1186227,ANGGOTA_PARTAI
Q123890346,Q19752495,ANGGOTA_PARTAI
Q123892173,Q4262041,ANGGOTA_PARTAI
Q123888655,Q106255756,ANGGOTA_PARTAI
Q123709711,Q2669302,ANGGOTA_PARTAI
Q123883925,Q4261459,ANGGOTA_PARTAI
Q123715444,Q2434365,ANGGOTA_PARTAI
Q123892235,Q4261459,ANGGOTA_PARTAI
Q123867153,Q1536552,ANGGOTA_PARTAI
Q123712320,Q2915024,ANGGOTA_PARTAI
Q123872771,Q4261459,ANGGOTA_PARTAI
Q123888469,Q1186227,ANGGOTA_PARTAI
Q123889944,Q2434365,ANGGOTA_PARTAI
Q123888862,Q2669302,ANGGOTA_PARTAI
Q123892679,Q1186227,ANGGOTA_PARTAI
Q123892434,Q1536552,ANGGOTA_PARTAI
Q123892605,Q2669302,ANGGOTA_PARTAI
Q123870795,Q2434365,ANGGOTA_PARTAI
Q123872211,Q97016042,ANGGOTA_PARTAI
Q123874264,Q2434365,ANGGOTA_PARTAI
Q123871671,Q97016042,ANGGOTA_PARTAI
Q123871165,Q4203001,ANGGOTA_PARTAI
Q123872353,Q2669302,ANGGOTA_PARTAI
Q123870895,Q1511101,ANGGOTA_PARTAI
Q123884363,Q19752495,ANGGOTA_PARTAI
Q123892774,Q2915024,ANGGOTA_PARTAI
Q123711031,Q106255756,ANGGOTA_PARTAI
Q123715271,Q1536552,ANGGOTA_PARTAI
Q123869917,Q1186306,ANGGOTA_PARTAI
Q123890442,Q2434365,ANGGOTA_PARTAI
Q123890235,Q1257317,ANGGOTA_PARTAI
Q123866050,Q97016042,ANGGOTA_PARTAI
Q123871576,Q4262041,ANGGOTA_PARTAI
Q123876557,Q2915024,ANGGOTA_PARTAI
Q123713353,Q1186227,ANGGOTA_PARTAI
Q123891836,Q19752495,ANGGOTA_PARTAI
Q123891803,Q2915024,ANGGOTA_PARTAI
Q123889282,Q1186227,ANGGOTA_PARTAI
Q123899077,Q4207219,ANGGOTA_PARTAI
Q123714358,Q4207219,ANGGOTA_PARTAI
Q123883066,Q4262041,ANGGOTA_PARTAI
Q123882292,Q2434365,ANGGOTA_PARTAI
Q123884388,Q4261459,ANGGOTA_PARTAI
Q123866525,Q1186306,ANGGOTA_PARTAI
Q123894825,Q1257317,ANGGOTA_PARTAI
Q123874126,Q1511101,ANGGOTA_PARTAI
Q123874159,Q1186227,ANGGOTA_PARTAI
Q123867126,Q19752495,ANGGOTA_PARTAI
Q123710111,Q1257317,ANGGOTA_PARTAI
Q123873916,Q97016042,ANGGOTA_PARTAI
Q123872796,Q1511101,ANGGOTA_PARTAI
Q123712623,Q1511101,ANGGOTA_PARTAI
Q123866038,Q4207219,ANGGOTA_PARTAI
Q123712766,Q1186227,ANGGOTA_PARTAI
Q123871458,Q2434365,ANGGOTA_PARTAI
Q123714957,Q2669302,ANGGOTA_PARTAI
Q123890283,Q97016042,ANGGOTA_PARTAI
Q123894761,Q4261459,ANGGOTA_PARTAI
Q123874807,Q1186306,ANGGOTA_PARTAI
Q123894080,Q1536552,ANGGOTA_PARTAI
Q123871519,Q1186306,ANGGOTA_PARTAI
Q123874739,Q2434365,ANGGOTA_PARTAI
Q123879552,Q2915024,ANGGOTA_PARTAI
Q123869250,Q4207219,ANGGOTA_PARTAI
Q123887183,Q4203001,ANGGOTA_PARTAI
Q123869633,Q1186227,ANGGOTA_PARTAI
Q123876175,Q4207219,ANGGOTA_PARTAI
Q123712175,Q2915024,ANGGOTA_PARTAI
Q123869561,Q97016042,ANGGOTA_PARTAI
Q123873498,Q2434365,ANGGOTA_PARTAI
Q123869803,Q4207219,ANGGOTA_PARTAI
Q123872320,Q4262041,ANGGOTA_PARTAI
Q123885422,Q123553440,ANGGOTA_PARTAI
Q123894669,Q97016042,ANGGOTA_PARTAI
Q123879475,Q106255756,ANGGOTA_PARTAI
Q123896541,Q4262041,ANGGOTA_PARTAI
Q123896239,Q1186306,ANGGOTA_PARTAI
Q123716959,Q1511101,ANGGOTA_PARTAI
Q123892433,Q1536552,ANGGOTA_PARTAI
Q123869796,Q1536552,ANGGOTA_PARTAI
Q123887954,Q4262041,ANGGOTA_PARTAI
Q123716228,Q123553440,ANGGOTA_PARTAI
Q123877917,Q2915024,ANGGOTA_PARTAI
Q123866293,Q106255756,ANGGOTA_PARTAI
Q123887694,Q123553440,ANGGOTA_PARTAI
Q123715912,Q4203001,ANGGOTA_PARTAI
Q123876808,Q4203001,ANGGOTA_PARTAI
Q123870398,Q1536552,ANGGOTA_PARTAI
Q123876806,Q4203001,ANGGOTA_PARTAI
Q123871225,Q1186306,ANGGOTA_PARTAI
Q123711080,Q1511101,ANGGOTA_PARTAI
Q123879211,Q4203001,ANGGOTA_PARTAI
Q123872689,Q1511101,ANGGOTA_PARTAI
Q123869296,Q4262041,ANGGOTA_PARTAI
Q123715064,Q2669302,ANGGOTA_PARTAI
Q123876151,Q106255756,ANGGOTA_PARTAI
Q123868903,Q123553440,ANGGOTA_PARTAI
Q123871275,Q2434365,ANGGOTA_PARTAI
Q123893635,Q2669302,ANGGOTA_PARTAI
Q123871399,Q2669302,ANGGOTA_PARTAI
Q123888106,Q23744654,ANGGOTA_PARTAI
Q123876202,Q1186227,ANGGOTA_PARTAI
Q123894971,Q106255756,ANGGOTA_PARTAI
Q123889859,Q1186306,ANGGOTA_PARTAI
Q123869777,Q4261459,ANGGOTA_PARTAI
Q123872031,Q19752495,ANGGOTA_PARTAI
Q123717107,Q2915024,ANGGOTA_PARTAI
Q123898827,Q97016042,ANGGOTA_PARTAI
Q123889895,Q97016042,ANGGOTA_PARTAI
Q123897440,Q4262041,ANGGOTA_PARTAI
Q123897727,Q4207219,ANGGOTA_PARTAI
Q123891706,Q4261459,ANGGOTA_PARTAI
Q123714800,Q1186227,ANGGOTA_PARTAI
Q123893474,Q23744654,ANGGOTA_PARTAI
Q123870050,Q4207219,ANGGOTA_PARTAI
Q123716655,Q23744654,ANGGOTA_PARTAI
Q123885803,Q1186306,ANGGOTA_PARTAI
Q123870311,Q115754699,ANGGOTA_PARTAI
Q123896691,Q4262041,ANGGOTA_PARTAI
Q123897063,Q123553440,ANGGOTA_PARTAI
Q123711232,Q2434365,ANGGOTA_PARTAI
Q123894336,Q1536552,ANGGOTA_PARTAI
Q123898687,Q97016042,ANGGOTA_PARTAI
Q123897086,Q23744654,ANGGOTA_PARTAI
Q123872387,Q1186306,ANGGOTA_PARTAI
Q123886257,Q97016042,ANGGOTA_PARTAI
Q123890309,Q4262041,ANGGOTA_PARTAI
Q123899423,Q1186227,ANGGOTA_PARTAI
Q123897126,Q4261459,ANGGOTA_PARTAI
Q123885849,Q115754699,ANGGOTA_PARTAI
Q123894879,Q97016042,ANGGOTA_PARTAI
Q123897839,Q106255756,ANGGOTA_PARTAI
Q123867618,Q4261459,ANGGOTA_PARTAI
Q123897364,Q123553440,ANGGOTA_PARTAI
Q123716041,Q123553440,ANGGOTA_PARTAI
Q123898127,Q1511101,ANGGOTA_PARTAI
Q123872158,Q2669302,ANGGOTA_PARTAI
Q123716242,Q1186227,ANGGOTA_PARTAI
Q123896728,Q23744654,ANGGOTA_PARTAI
Q123897698,Q4261459,ANGGOTA_PARTAI
Q123714272,Q4207219,ANGGOTA_PARTAI
Q123873762,Q1536552,ANGGOTA_PARTAI
Q123876464,Q4261459,ANGGOTA_PARTAI
Q123886644,Q4262041,ANGGOTA_PARTAI
Q123881530,Q4261459,ANGGOTA_PARTAI
Q123885881,Q1186227,ANGGOTA_PARTAI
Q123889573,Q19752495,ANGGOTA_PARTAI
Q123879687,Q4261459,ANGGOTA_PARTAI
Q123890897,Q1257317,ANGGOTA_PARTAI
Q123897592,Q1186306,ANGGOTA_PARTAI
Q123870256,Q4261459,ANGGOTA_PARTAI
Q123712688,Q19752495,ANGGOTA_PARTAI
Q123887515,Q1536552,ANGGOTA_PARTAI
Q123877290,Q4203001,ANGGOTA_PARTAI
Q123897684,Q1257317,ANGGOTA_PARTAI
Q123898636,Q23744654,ANGGOTA_PARTAI
Q123899287,Q23744654,ANGGOTA_PARTAI
Q123717152,Q23744654,ANGGOTA_PARTAI
Q123899121,Q106255756,ANGGOTA_PARTAI
Q123871226,Q1186306,ANGGOTA_PARTAI
Q123896542,Q4262041,ANGGOTA_PARTAI
Q123872410,Q4207219,ANGGOTA_PARTAI
Q123713331,Q4262041,ANGGOTA_PARTAI
Q123880753,Q1536552,ANGGOTA_PARTAI
Q123889345,Q4207219,ANGGOTA_PARTAI
Q123889706,Q4207219,ANGGOTA_PARTAI
Q123715075,Q4261459,ANGGOTA_PARTAI
Q123711925,Q123553440,ANGGOTA_PARTAI
Q123893112,Q19752495,ANGGOTA_PARTAI
Q123887201,Q123553440,ANGGOTA_PARTAI
Q123879047,Q4261459,ANGGOTA_PARTAI
Q123890082,Q97016042,ANGGOTA_PARTAI
Q123879128,Q23744654,ANGGOTA_PARTAI
Q123715466,Q1186227,ANGGOTA_PARTAI
Q123883115,Q2669302,ANGGOTA_PARTAI
Q123883879,Q4262041,ANGGOTA_PARTAI
Q123888376,Q1257317,ANGGOTA_PARTAI
Q123867589,Q2915024,ANGGOTA_PARTAI
Q123870355,Q23744654,ANGGOTA_PARTAI
Q123895870,Q123553440,ANGGOTA_PARTAI
Q123715471,Q23744654,ANGGOTA_PARTAI
Q123876645,Q4207219,ANGGOTA_PARTAI
Q123878010,Q1536552,ANGGOTA_PARTAI
Q123876976,Q97016042,ANGGOTA_PARTAI
Q123876325,Q97016042,ANGGOTA_PARTAI
Q123715399,Q4203001,ANGGOTA_PARTAI
Q123715114,Q4262041,ANGGOTA_PARTAI
Q123712213,Q1186306,ANGGOTA_PARTAI
Q123870650,Q4262041,ANGGOTA_PARTAI
Q123713973,Q2434365,ANGGOTA_PARTAI
Q123889087,Q4262041,ANGGOTA_PARTAI
Q123877048,Q23744654,ANGGOTA_PARTAI
Q123888016,Q1257317,ANGGOTA_PARTAI
Q123876970,Q97016042,ANGGOTA_PARTAI
Q123895403,Q1511101,ANGGOTA_PARTAI
Q123899378,Q115754699,ANGGOTA_PARTAI
Q123873593,Q2915024,ANGGOTA_PARTAI
Q123871818,Q4261459,ANGGOTA_PARTAI
Q123873664,Q4203001,ANGGOTA_PARTAI
Q123874125,Q1511101,ANGGOTA_PARTAI
Q123872431,Q115754699,ANGGOTA_PARTAI
Q123895079,Q1186306,ANGGOTA_PARTAI
Q123886670,Q23744654,ANGGOTA_PARTAI
Q123886025,Q23744654,ANGGOTA_PARTAI
Q123898941,Q123553440,ANGGOTA_PARTAI
Q123890103,Q123553440,ANGGOTA_PARTAI
Q123898504,Q23744654,ANGGOTA_PARTAI
Q123890423,Q4262041,ANGGOTA_PARTAI
Q123891682,Q1186227,ANGGOTA_PARTAI
Q123714044,Q4207219,ANGGOTA_PARTAI
Q123711989,Q1536552,ANGGOTA_PARTAI
Q123873868,Q1257317,ANGGOTA_PARTAI
Q123873290,Q106255756,ANGGOTA_PARTAI
Q123898766,Q115754699,ANGGOTA_PARTAI
Q123710829,Q23744654,ANGGOTA_PARTAI
Q123898251,Q23744654,ANGGOTA_PARTAI
Q123897083,Q1186227,ANGGOTA_PARTAI
Q123896853,Q2669302,ANGGOTA_PARTAI
Q123877075,Q106255756,ANGGOTA_PARTAI
Q123877618,Q4261459,ANGGOTA_PARTAI
Q123699711,Q97016042,ANGGOTA_PARTAI
Q123866365,Q2669302,ANGGOTA_PARTAI
Q123887615,Q1257317,ANGGOTA_PARTAI
Q123880152,Q4207219,ANGGOTA_PARTAI
Q123883701,Q1186227,ANGGOTA_PARTAI
Q123888336,Q2915024,ANGGOTA_PARTAI
Q123876229,Q4207219,ANGGOTA_PARTAI
Q123871815,Q1257317,ANGGOTA_PARTAI
Q123875617,Q123553440,ANGGOTA_PARTAI
Q123892071,Q1186227,ANGGOTA_PARTAI
Q123710307,Q4262041,ANGGOTA_PARTAI
Q123874209,Q1186306,ANGGOTA_PARTAI
Q123889033,Q4203001,ANGGOTA_PARTAI
Q123868550,Q123553440,ANGGOTA_PARTAI
Q123879142,Q2669302,ANGGOTA_PARTAI
Q123879725,Q1511101,ANGGOTA_PARTAI
Q123888141,Q1257317,ANGGOTA_PARTAI
Q123882452,Q2669302,ANGGOTA_PARTAI
Q123878673,Q1186227,ANGGOTA_PARTAI
Q123867170,Q4262041,ANGGOTA_PARTAI
Q123711094,Q4262041,ANGGOTA_PARTAI
Q123871900,Q2669302,ANGGOTA_PARTAI
Q123711339,Q19752495,ANGGOTA_PARTAI
Q123709791,Q23744654,ANGGOTA_PARTAI
Q123715281,Q4203001,ANGGOTA_PARTAI
Q123711765,Q1257317,ANGGOTA_PARTAI
Q123876318,Q4203001,ANGGOTA_PARTAI
Q123714316,Q2915024,ANGGOTA_PARTAI
Q123879599,Q4261459,ANGGOTA_PARTAI
Q123879620,Q4203001,ANGGOTA_PARTAI
Q123879721,Q1511101,ANGGOTA_PARTAI
Q123879498,Q1186306,ANGGOTA_PARTAI
Q123872783,Q1536552,ANGGOTA_PARTAI
Q123713069,Q19752495,ANGGOTA_PARTAI
Q123868638,Q2434365,ANGGOTA_PARTAI
Q123879879,Q4261459,ANGGOTA_PARTAI
Q123874240,Q4203001,ANGGOTA_PARTAI
Q123879586,Q106255756,ANGGOTA_PARTAI
Q123711907,Q1511101,ANGGOTA_PARTAI
Q123875038,Q1186306,ANGGOTA_PARTAI
Q123876261,Q1257317,ANGGOTA_PARTAI
Q123878307,Q115754699,ANGGOTA_PARTAI
Q123711780,Q1186306,ANGGOTA_PARTAI
Q123709688,Q2434365,ANGGOTA_PARTAI
Q123879597,Q4261459,ANGGOTA_PARTAI
Q123877505,Q115754699,ANGGOTA_PARTAI
Q123867939,Q2669302,ANGGOTA_PARTAI
Q123879021,Q2669302,ANGGOTA_PARTAI
Q123712476,Q106255756,ANGGOTA_PARTAI
Q123878766,Q2669302,ANGGOTA_PARTAI
Q123715351,Q19752495,ANGGOTA_PARTAI
Q123876664,Q1511101,ANGGOTA_PARTAI
Q123869567,Q97016042,ANGGOTA_PARTAI
Q123874303,Q19752495,ANGGOTA_PARTAI
Q123875002,Q19752495,ANGGOTA_PARTAI
Q123869315,Q2434365,ANGGOTA_PARTAI
Q123875706,Q2915024,ANGGOTA_PARTAI
Q123888588,Q1536552,ANGGOTA_PARTAI
Q123867835,Q19752495,ANGGOTA_PARTAI
Q123879594,Q4261459,ANGGOTA_PARTAI
Q123712017,Q97016042,ANGGOTA_PARTAI
Q123867544,Q1257317,ANGGOTA_PARTAI
Q123711973,Q1257317,ANGGOTA_PARTAI
Q123878310,Q4262041,ANGGOTA_PARTAI
Q123874748,Q2434365,ANGGOTA_PARTAI
Q123878103,Q2669302,ANGGOTA_PARTAI
Q123711060,Q4207219,ANGGOTA_PARTAI
Q123878360,Q1536552,ANGGOTA_PARTAI
Q123711475,Q4207219,ANGGOTA_PARTAI
Q123711204,Q115754699,ANGGOTA_PARTAI
Q123889768,Q123553440,ANGGOTA_PARTAI
Q123878006,Q1536552,ANGGOTA_PARTAI
Q123870443,Q4262041,ANGGOTA_PARTAI
Q123897143,Q1186306,ANGGOTA_PARTAI
Q123870766,Q4203001,ANGGOTA_PARTAI
Q123876982,Q1511101,ANGGOTA_PARTAI
Q123871343,Q4261459,ANGGOTA_PARTAI
Q123866507,Q1257317,ANGGOTA_PARTAI
Q123878621,Q1511101,ANGGOTA_PARTAI
Q123868237,Q4262041,ANGGOTA_PARTAI
Q123873759,Q1186306,ANGGOTA_PARTAI
Q123874597,Q4207219,ANGGOTA_PARTAI
Q123873300,Q1257317,ANGGOTA_PARTAI
Q123878534,Q2669302,ANGGOTA_PARTAI
Q123869527,Q1536552,ANGGOTA_PARTAI
Q123715993,Q106255756,ANGGOTA_PARTAI
Q123893453,Q2915024,ANGGOTA_PARTAI
Q123715260,Q4261459,ANGGOTA_PARTAI
Q123867436,Q4261459,ANGGOTA_PARTAI
Q123878774,Q1257317,ANGGOTA_PARTAI
Q123877191,Q2915024,ANGGOTA_PARTAI
Q123709967,Q97016042,ANGGOTA_PARTAI
Q123885564,Q19752495,ANGGOTA_PARTAI
Q123887711,Q2434365,ANGGOTA_PARTAI
Q123883188,Q1186227,ANGGOTA_PARTAI
Q123710002,Q106255756,ANGGOTA_PARTAI
Q123869950,Q1511101,ANGGOTA_PARTAI
Q123893460,Q2915024,ANGGOTA_PARTAI
Q123879612,Q4207219,ANGGOTA_PARTAI
Q123868370,Q4207219,ANGGOTA_PARTAI
Q123879016,Q19752495,ANGGOTA_PARTAI
Q123892048,Q4262041,ANGGOTA_PARTAI
Q123712028,Q115754699,ANGGOTA_PARTAI
Q123867940,Q2669302,ANGGOTA_PARTAI
Q123878517,Q1186227,ANGGOTA_PARTAI
Q123889052,Q1511101,ANGGOTA_PARTAI
Q123878313,Q123553440,ANGGOTA_PARTAI
Q123879217,Q97016042,ANGGOTA_PARTAI
Q123713101,Q1536552,ANGGOTA_PARTAI
Q123885000,Q1186227,ANGGOTA_PARTAI
Q123879253,Q2915024,ANGGOTA_PARTAI
Q123877245,Q1257317,ANGGOTA_PARTAI
Q123872041,Q2669302,ANGGOTA_PARTAI
