kodeId:ID,nama,:LABEL
Q12511297,Sekolah Tinggi Ilmu Ekonomi Malangkucecwara,Pendidikan
Q67180070,Sekolah Tinggi Ilmu Ekonomi Mitra Indonesia,Pendidikan
Q25465766,Sekolah Tinggi Ilmu Ekonomi Paripurna,Pendidikan
Q97572828,Sekolah Tinggi Ilmu Ekonomi Pelita Bangsa,Pendidikan
Q67179864,Sekolah Tinggi Ilmu Ekonomi Solusi Bisnis Indonesia,Pendidikan
Q67179948,Sekolah Tinggi Ilmu Ekonomi YKP,Pendidikan
Q12511308,Sekolah Tinggi Ilmu Ekonomi Yayasan Keluarga Pahlawan Negara,Pendidikan
Q12513077,Sekolah Tinggi Ilmu Hukum Manokwari,Pendidikan
Q97596283,Sekolah Tinggi Ilmu Hukum Padang,Pendidikan
Q19752729,Sekolah Tinggi Ilmu Hukum Sultan Adam,Pendidikan
Q19747794,Sekolah Tinggi Ilmu Hukum Sumpah Pemuda,Pendidikan
Q19752731,Sekolah Tinggi Ilmu Kepolisian,Pendidikan
Q109912595,Sekolah Tinggi Ilmu Komunikasi Inter Studi,Pendidikan
Q100418801,Sekolah Tinggi Ilmu Manajemen Indonesia Handayani,Pendidikan
Q19752732,Sekolah Tinggi Ilmu Manajemen Yayasan Keluarga Pahlawan Negara,Pendidikan
Q19745903,Sekolah Tinggi Ilmu Pelayaran Jakarta,Pendidikan
Q109919700,Sekolah Tinggi Ilmu Teknik Trisula,Pendidikan
Q12513095,Sekolah Tinggi Kesejahteraan Sosial,Pendidikan
Q109913064,Sekolah Tinggi Manajemen Labora,Pendidikan
Q12513106,Sekolah Tinggi Pariwisata Bandung,Pendidikan
Q12513109,Sekolah Tinggi Perikanan,Pendidikan
Q19752735,Sekolah Tinggi Pertanahan Nasional,Pendidikan
Q12513114,Sekolah Tinggi Teknik Bandung,Pendidikan
Q12513120,Sekolah Tinggi Teknik Surabaya,Pendidikan
Q97591568,Sekolah Tinggi Teknologi Garut,Pendidikan
Q12513128,Sekolah Tinggi Teknologi Tekstil,Pendidikan
Q12513134,Sekolah Tinggi Teologi HKBP Pematangsiantar,Pendidikan
Q6124490,Sekolah Tinggi Teologi Jakarta,Pendidikan
Q19732654,Sekolah calon perwira Indonesia,Pendidikan
Q12513146,Sekolah tinggi keguruan dan ilmu pendidikan,Pendidikan
Q12513460,Seminari Pius XII,Pendidikan
Q209842,Sorbonne Universitas Paris,Pendidikan
Q2503208,Taman Siswa,Pendidikan
Q31204378,Technische Hoogeschool te Bandoeng,Pendidikan
Q587326,Tokyo Institute of Technology,Pendidikan
Q12522857,Tweede Inlandsche School,Pendidikan
Q12522872,UIN Alauddin Makassar,Pendidikan
Q14917501,UIN Maulana Malik Ibrahim,Pendidikan
Q12522871,UIN Sultan Syarif Kasim Riau,Pendidikan
Q31173528,UIN Sulthan Thaha Saifuddin,Pendidikan
Q1784861,United World College of South East Asia,Pendidikan
Q12513081,Universitas 'Aisyiyah Yogyakarta,Pendidikan
Q12523282,Universitas 17 Agustus 1945 Jakarta,Pendidikan
Q12523281,Universitas 17 Agustus 1945 Samarinda,Pendidikan
Q28954262,Universitas 17 Agustus 1945 Semarang,Pendidikan
Q12523284,Universitas 17 Agustus 1945 Surabaya,Pendidikan
Q17997528,Universitas 45 Mataram,Pendidikan
Q19744754,Universitas Abulyatama,Pendidikan
Q12523288,Universitas Achmad Yani,Pendidikan
Q13098260,Universitas Ahmad Dahlan,Pendidikan
Q1494353,Universitas Airlangga,Pendidikan
Q12523290,Universitas Al Azhar Indonesia,Pendidikan
Q12523291,Universitas Al Azhar Medan,Pendidikan
Q19744757,Universitas Al Muslim,Pendidikan
Q173959,Universitas Al-Azhar,Pendidikan
Q12523289,Universitas Al-Ghifari,Pendidikan
Q19744759,Universitas Alkhairaat,Pendidikan
Q168000,Universitas Amerika,Pendidikan
Q30265568,Universitas Amir Hamzah,Pendidikan
Q214341,Universitas Amsterdam,Pendidikan
Q280361,Universitas Andalas,Pendidikan
Q503419,Universitas Arizona,Pendidikan
Q20426266,Universitas Atma Jaya,Pendidikan
Q14457713,Universitas Atma Jaya Yogyakarta,Pendidikan
Q492467,Universitas Auckland,Pendidikan
Q28950077,Universitas Azzahra,Pendidikan
Q550376,Universitas Baghdad,Pendidikan
Q12523294,Universitas Baiturrahmah,Pendidikan
Q12523297,Universitas Bandar Lampung,Pendidikan
Q12523299,Universitas Bandung Raya,Pendidikan
Q12523301,Universitas Batanghari,Pendidikan
Q153006,Universitas Bebas Berlin,Pendidikan
Q7481592,Universitas Bengkulu,Pendidikan
Q12523302,Universitas Bhayangkara,Pendidikan
Q12523305,Universitas Bina Darma,Pendidikan
Q3267815,Universitas Bina Nusantara,Pendidikan
Q223429,Universitas Birmingham,Pendidikan
Q12523306,Universitas Bojonegoro,Pendidikan
Q12523307,Universitas Borobudur,Pendidikan
Q12523285,Universitas Bosowa,Pendidikan
Q49110,Universitas Boston,Pendidikan
Q1336952,Universitas Brawijaya,Pendidikan
Q19744761,Universitas Bung Hatta,Pendidikan
Q12523309,Universitas Bung Karno,Pendidikan
Q168756,"Universitas California, Berkeley",Pendidikan
Q35794,Universitas Cambridge,Pendidikan
Q951305,Universitas Cape Town,Pendidikan
Q1041737,Universitas Carleton,Pendidikan
Q3130435,Universitas Cenderawasih,Pendidikan
Q131252,Universitas Chicago,Pendidikan
Q736674,Universitas Colorado Boulder,Pendidikan
Q49088,Universitas Columbia,Pendidikan
Q49115,Universitas Cornell,Pendidikan
Q1145497,Universitas Curtin,Pendidikan
Q1351317,Universitas Damaskus,Pendidikan
Q12523313,Universitas Darma Agung,Pendidikan
Q12523315,Universitas Darul 'Ulum,Pendidikan
Q12523316,Universitas Darul Ulum Islamic Center,Pendidikan
Q1180978,Universitas Deakin,Pendidikan
Q56400170,Universitas Dipa Makassar,Pendidikan
Q4200627,Universitas Diponegoro,Pendidikan
Q12523318,Universitas Dr. Soetomo,Pendidikan
Q458393,Universitas Durham,Pendidikan
Q12523319,Universitas Dwijendra,Pendidikan
Q12523322,Universitas Ekasakti,Pendidikan
Q633529,Universitas Erasmus Rotterdam,Pendidikan
Q12523323,Universitas Esa Unggul,Pendidikan
Q23807190,Universitas Fajar,Pendidikan
Q746592,Universitas Filipina,Pendidikan
Q15575,Universitas Flinders,Pendidikan
Q12523324,Universitas Flores,Pendidikan
Q1145992,Universitas Gadjah Mada,Pendidikan
Q19745825,Universitas Gajayana,Pendidikan
Q12523326,Universitas Garut,Pendidikan
Q432637,Universitas George Washington,Pendidikan
Q850730,Universitas Groningen,Pendidikan
Q12523328,Universitas Gunadarma,Pendidikan
Q5629974,Universitas HKBP Nommensen,Pendidikan
Q5643706,Universitas Haluoleo,Pendidikan
Q12523330,Universitas Hang Tuah,Pendidikan
Q13371,Universitas Harvard,Pendidikan
Q478044,Universitas Hasanuddin,Pendidikan
Q217439,Universitas Hawaii,Pendidikan
Q28949971,Universitas Hindu Indonesia,Pendidikan
Q19744776,Universitas Ibn Khaldun Bogor,Pendidikan
Q12523331,Universitas Ibnu Chaldun,Pendidikan
Q12523329,Universitas Ibnu Khaldun,Pendidikan
Q174158,Universitas Ibrani Yerusalem,Pendidikan
Q457281,Universitas Illinois Urbana-Champaign,Pendidikan
Q2693497,Universitas Ilmu Terapan Den Haag,Pendidikan
Q534515,Universitas Indonesia,Pendidikan
Q30265565,Universitas Indonesia Timur,Pendidikan
Q182973,Universitas Iowa,Pendidikan
Q12523335,Universitas Islam Al-Azhar Mataram,Pendidikan
Q12523337,Universitas Islam As-Syafiiyah,Pendidikan
Q4854741,Universitas Islam Bandung,Pendidikan
Q3716653,Universitas Islam Imam Muhammad bin Saud,Pendidikan
Q350752,Universitas Islam Indonesia,Pendidikan
Q14933725,Universitas Islam Jakarta,Pendidikan
Q12486639,Universitas Islam KH. Ruhiat Cipasung,Pendidikan
Q12523340,Universitas Islam Kalimantan Muhammad Arsyad Al-Banjary,Pendidikan
Q1141959,Universitas Islam Madinah,Pendidikan
Q12523343,Universitas Islam Makassar,Pendidikan
Q12523344,Universitas Islam Malang,Pendidikan
Q12486116,Universitas Islam Negeri Antasari,Pendidikan
Q30632611,Universitas Islam Negeri Ar-Raniry,Pendidikan
Q16182620,Universitas Islam Negeri Imam Bonjol,Pendidikan
Q12486118,Universitas Islam Negeri Mataram,Pendidikan
Q20426828,Universitas Islam Negeri Sjech M. Djamil Djambek Bukittinggi,Pendidikan
Q12486122,Universitas Islam Negeri Sumatera Utara,Pendidikan
Q52636873,Universitas Islam Negeri Sunan Ampel Surabaya,Pendidikan
Q13098212,Universitas Islam Negeri Sunan Gunung Djati Bandung,Pendidikan
Q12523348,Universitas Islam Negeri Sunan Kalijaga Yogyakarta,Pendidikan
Q12523349,Universitas Islam Negeri Syarif Hidayatullah Jakarta,Pendidikan
Q12486124,Universitas Islam Negeri UIN Sunan Ampel Surabaya,Pendidikan
Q11223593,Universitas Islam Negeri Walisongo,Pendidikan
Q12523345,Universitas Islam Nusantara,Pendidikan
Q7089955,Universitas Islam Omdurman,Pendidikan
Q12523347,Universitas Islam Riau,Pendidikan
Q12523351,Universitas Islam Sultan Agung,Pendidikan
Q12523350,Universitas Islam Sumatera Utara,Pendidikan
Q12523352,Universitas Islam Syekh Yusuf Tangerang,Pendidikan
Q109913937,Universitas Jakarta,Pendidikan
Q6127803,Universitas Jambi,Pendidikan
Q12523354,Universitas Janabadra,Pendidikan
Q12523355,Universitas Jayabaya,Pendidikan
Q13098258,Universitas Jember,Pendidikan
Q12523356,Universitas Jenderal Achmad Yani,Pendidikan
Q6177417,Universitas Jenderal Soedirman,Pendidikan
Q30294755,Universitas Kartini,Pendidikan
Q2308020,Universitas Katolik Indonesia Atma Jaya,Pendidikan
Q14091635,Universitas Katolik Parahyangan,Pendidikan
Q19744798,Universitas Katolik Santo Thomas,Pendidikan
Q7553485,Universitas Katolik Soegijapranata,Pendidikan
Q97307370,Universitas Katolik Widya Karya,Pendidikan
Q12523364,Universitas Katolik Widya Mandira,Pendidikan
Q1360303,Universitas Kentucky,Pendidikan
Q1192597,Universitas Kobe,Pendidikan
Q1144000,Universitas Komunis Para Pekerja dari Timur,Pendidikan
Q119465722,Universitas Koperasi Indonesia,Pendidikan
Q12523366,Universitas Krisnadwipayana,Pendidikan
Q5317233,Universitas Kristen Duta Wacana,Pendidikan
Q7894412,Universitas Kristen Indonesia,Pendidikan
Q12523368,Universitas Kristen Indonesia Paulus,Pendidikan
Q20427719,Universitas Kristen Indonesia Tomohon,Pendidikan
Q1141728,Universitas Kristen Internasional,Pendidikan
Q7894414,Universitas Kristen Krida Wacana,Pendidikan
Q6754778,Universitas Kristen Maranatha,Pendidikan
Q7178629,Universitas Kristen Petra,Pendidikan
Q7426888,Universitas Kristen Satya Wacana,Pendidikan
Q109911108,Universitas Kutai Kartanegara,Pendidikan
Q3273657,Universitas Kuwait,Pendidikan
Q336264,Universitas Kyoto,Pendidikan
Q1188786,Universitas Kyushu,Pendidikan
Q1478723,Universitas La Trobe,Pendidikan
Q1896627,Universitas Lambung Mangkurat,Pendidikan
Q6482697,Universitas Lampung,Pendidikan
Q12523371,Universitas Lancang Kuning,Pendidikan
Q19744804,Universitas Langlangbuana,Pendidikan
Q503424,Universitas Leeds,Pendidikan
Q156598,Universitas Leiden,Pendidikan
Q170027,Universitas London,Pendidikan
Q97307913,Universitas MH Thamrin,Pendidikan
Q741082,Universitas Macquarie,Pendidikan
Q19744808,Universitas Mahaputra Muhammad Yamin,Pendidikan
Q19746168,Universitas Mahasaraswati Denpasar,Pendidikan
Q30294464,Universitas Mahendradatta,Pendidikan
Q161982,Universitas Mainz,Pendidikan
Q25630027,Universitas Majalengka,Pendidikan
Q1142924,Universitas Malaya,Pendidikan
Q230899,Universitas Manchester,Pendidikan
Q503415,Universitas Maryland,Pendidikan
Q7895720,Universitas Mataram,Pendidikan
Q12523376,Universitas Medan Area,Pendidikan
Q319078,Universitas Melbourne,Pendidikan
Q6818526,Universitas Mercu Buana Jakarta,Pendidikan
Q12523378,Universitas Mercu Buana Yogyakarta,Pendidikan
Q13098259,Universitas Merdeka Malang,Pendidikan
Q7894416,Universitas Methodist Indonesia,Pendidikan
Q2392351,Universitas Metropolitan Leeds,Pendidikan
Q25471072,Universitas Mitra Indonesia,Pendidikan
Q598841,Universitas Monash,Pendidikan
Q28950103,Universitas Mpu Tantular,Pendidikan
Q12523382,Universitas Muhammadiyah Aceh,Pendidikan
Q12523390,Universitas Muhammadiyah Jakarta,Pendidikan
Q109434801,Universitas Muhammadiyah Jambi,Pendidikan
Q12523386,Universitas Muhammadiyah Jember,Pendidikan
Q12523389,Universitas Muhammadiyah Lampung,Pendidikan
Q47927,Universitas Muhammadiyah Malang,Pendidikan
Q12523394,Universitas Muhammadiyah Palangkaraya,Pendidikan
Q12523400,Universitas Muhammadiyah Prof Dr Hamka,Pendidikan
Q12523402,Universitas Muhammadiyah Semarang,Pendidikan
Q12523404,Universitas Muhammadiyah Sumatera Barat,Pendidikan
Q19744816,Universitas Muhammadiyah Sumatera Utara,Pendidikan
Q12523407,Universitas Muhammadiyah Surabaya,Pendidikan
Q4259201,Universitas Muhammadiyah Surakarta,Pendidikan
Q12523406,Universitas Muhammadiyah Tapanuli Selatan,Pendidikan
Q14917503,Universitas Muhammadiyah Yogyakarta,Pendidikan
Q6933777,Universitas Mulawarman,Pendidikan
Q12523408,Universitas Muslim Indonesia,Pendidikan
Q683580,Universitas Nanjing,Pendidikan
Q7894418,Universitas Nasional,Pendidikan
Q127990,Universitas Nasional Australia,Pendidikan
Q1444125,Universitas Nasional Malaysia,Pendidikan
Q738236,Universitas Nasional Singapura,Pendidikan
Q75639,Universitas Nasional Timor Lorosae,Pendidikan
Q1100801,Universitas Negeri Cleveland,Pendidikan
Q861548,Universitas Negeri Florida,Pendidikan
Q12712165,Universitas Negeri Jakarta,Pendidikan
Q7603607,Universitas Negeri Makassar,Pendidikan
Q4250919,Universitas Negeri Malang,Pendidikan
Q7603611,Universitas Negeri Medan,Pendidikan
Q861888,Universitas Negeri Oregon,Pendidikan
Q7603634,Universitas Negeri Padang,Pendidikan
Q739627,Universitas Negeri Pennsylvania,Pendidikan
Q7603641,Universitas Negeri Semarang,Pendidikan
Q18941968,Universitas Negeri Surabaya,Pendidikan
Q12523418,Universitas Negeri Yogyakarta,Pendidikan
Q734764,Universitas New South Wales,Pendidikan
Q28950140,Universitas Ngurah Rai,Pendidikan
Q1681928,Universitas Norwich,Pendidikan
Q178848,Universitas Notre Dame,Pendidikan
Q472316,Universitas Nottingham,Pendidikan
Q97228230,Universitas Nuku,Pendidikan
Q12523415,Universitas Nurtanio Bandung,Pendidikan
Q43398922,Universitas Nurul Jadid,Pendidikan
Q7896000,Universitas Nusa Cendana,Pendidikan
Q1075339,Universitas Ohio,Pendidikan
Q651233,Universitas Osaka,Pendidikan
Q1201513,Universitas Otago,Pendidikan
Q52636186,Universitas PGRI Sumatera Barat,Pendidikan
Q97223044,Universitas PTIQ Jakarta,Pendidikan
Q3181122,Universitas Padjadjaran,Pendidikan
Q12523421,Universitas Pakuan,Pendidikan
Q7896055,Universitas Palangka Raya,Pendidikan
Q19744827,Universitas Panca Bhakti,Pendidikan
Q12523422,Universitas Pancasakti Tegal,Pendidikan
Q19749142,Universitas Pancasila,Pendidikan
Q12523423,Universitas Paramadina,Pendidikan
Q7476068,Universitas Pasundan,Pendidikan
Q7896071,Universitas Pattimura,Pendidikan
Q56394483,Universitas Pejuang Republik Indonesia,Pendidikan
Q1847733,Universitas Pelita Harapan,Pendidikan
Q12523428,"Universitas Pembangunan Nasional ""Veteran"" Jakarta",Pendidikan
Q12523429,"Universitas Pembangunan Nasional ""Veteran"" Yogyakarta",Pendidikan
Q7896072,Universitas Pembangunan Nasional Veteran Jatim,Pendidikan
Q97200009,Universitas Pembangunan Panca Budi,Pendidikan
Q12523432,Universitas Pembinaan Masyarakat Indonesia,Pendidikan
Q3213529,Universitas Pendidikan Indonesia,Pendidikan
Q12523434,Universitas Pendidikan Nasional,Pendidikan
Q49117,Universitas Pennsylvania,Pendidikan
Q117876,Universitas Pepperdine,Pendidikan
Q12523435,Universitas Persada Indonesia YAI,Pendidikan
Q839669,Universitas Persahabatan Rakyat Rusia,Pendidikan
Q1301275,Universitas Pertanian dan Teknologi Tokyo,Pendidikan
Q23807281,Universitas Prasetiya Mulya,Pendidikan
Q25457659,Universitas Prof Dr Hazairin SH,Pendidikan
Q12523440,Universitas Prof. Dr. Moestopo,Pendidikan
Q109913877,Universitas Proklamasi  45,Pendidikan
Q1549932,Universitas Punjab,Pendidikan
Q28725046,Universitas Putra Bangsa Kebumen,Pendidikan
Q12523443,Universitas Putra Indonesia,Pendidikan
Q1458579,Universitas Putra Malaysia,Pendidikan
Q56394484,Universitas Quality Berastagi,Pendidikan
Q866012,Universitas Queensland,Pendidikan
Q7322177,Universitas Riau,Pendidikan
Q12523446,Universitas Riau Kepulauan,Pendidikan
Q97308548,Universitas Sains Al Qur'an,Pendidikan
Q1973130,Universitas Sains Malaysia,Pendidikan
Q7408055,Universitas Sam Ratulangi,Pendidikan
Q12523449,Universitas Samudra,Pendidikan
Q1887879,Universitas San Francisco,Pendidikan
Q7415523,Universitas Sanata Dharma,Pendidikan
Q28950168,Universitas Satria Makassar,Pendidikan
Q12523454,Universitas Satya Negara Indonesia,Pendidikan
Q12523455,Universitas Satyagama,Pendidikan
Q615873,Universitas Seattle,Pendidikan
Q7442749,Universitas Sebelas Maret,Pendidikan
Q19744837,Universitas Siliwangi,Pendidikan
Q12523463,Universitas Sintuwu Maroso,Pendidikan
Q12523466,Universitas Slamet Riyadi,Pendidikan
Q4200297,Universitas Sriwijaya,Pendidikan
Q969850,Universitas Stony Brook,Pendidikan
Q30294512,Universitas Sulawesi Tenggara,Pendidikan
Q7636602,Universitas Sultan Ageng Tirtayasa,Pendidikan
Q4200341,Universitas Sumatera Utara,Pendidikan
Q7896370,Universitas Surabaya,Pendidikan
Q13098269,Universitas Surakarta,Pendidikan
Q28950106,Universitas Surapati,Pendidikan
Q12523469,Universitas Suryadarma,Pendidikan
Q12523470,Universitas Swadaya Gunung Jati,Pendidikan
Q600107,Universitas Swiss German,Pendidikan
Q487556,Universitas Sydney,Pendidikan
Q3958218,Universitas Syiah Kuala,Pendidikan
Q12523473,Universitas Tadulako,Pendidikan
Q28950092,Universitas Tama Jagakarsa,Pendidikan
Q12523472,Universitas Tamansiswa Padang,Pendidikan
Q7683446,Universitas Tanjungpura,Pendidikan
Q7686915,Universitas Tarumanagara,Pendidikan
Q752663,Universitas Teknik Delft,Pendidikan
Q721064,Universitas Teknologi Nanyang,Pendidikan
Q273263,Universitas Teknologi Rhein Westfalen Aachen,Pendidikan
Q97570359,Universitas Teknologi Surabaya,Pendidikan
Q1145731,Universitas Teknologi Sydney,Pendidikan
Q15057698,Universitas Telkom,Pendidikan
Q1420239,Universitas Temple,Pendidikan
Q1150105,Universitas Tennessee,Pendidikan
Q7894421,Universitas Terbuka,Pendidikan
Q49212,Universitas Texas A&M,Pendidikan
Q28950058,Universitas Timbul Nusantara,Pendidikan
Q12523475,Universitas Timor,Pendidikan
Q30266547,Universitas Trilogi,Pendidikan
Q4250926,Universitas Trisakti,Pendidikan
Q97570481,Universitas Tritunggal Surabaya,Pendidikan
Q49120,Universitas Tufts,Pendidikan
Q1573634,Universitas Udayana,Pendidikan
Q29052,Universitas Vanderbilt,Pendidikan
Q213439,Universitas Virginia,Pendidikan
Q1575044,Universitas Visva-Bharati,Pendidikan
Q1065414,Universitas Vrije Amsterdam,Pendidikan
Q274486,Universitas Waseda,Pendidikan
Q1517021,Universitas Western Australia,Pendidikan
Q1141452,Universitas Western Sydney,Pendidikan
Q1247544,Universitas Westminster,Pendidikan
Q12523482,Universitas Widya Mataram Yogyakarta,Pendidikan
Q12523483,Universitas Wijaya Kusuma Surabaya,Pendidikan
Q12523484,Universitas Wijaya Putra,Pendidikan
Q12523487,Universitas Wiraswasta Indonesia,Pendidikan
Q1350021,Universitas Wollongong,Pendidikan
Q8045825,Universitas YARSI,Pendidikan
Q97570484,Universitas Yappan,Pendidikan
Q610253,Universitas Yordania,Pendidikan
Q25460602,Universitas Yos Sudarso Surabaya,Pendidikan
Q206702,Universitas Zürich,Pendidikan
Q422208,Universitas dan Riset Wageningen,Pendidikan
Q1723289,Universiti Utara Malaysia,Pendidikan
Q38881,Universits Ilmu Terapan Inholland,Pendidikan
Q193196,University College London,Pendidikan
Q129421,University of California,Pendidikan
Q7926798,Victoria Institution,Pendidikan
Q49205,Wellesley College,Pendidikan
Q97572689,Xaverius III Palembang,Pendidikan
Q3918,universitas,Pendidikan
Q30294500,universitas yapis papua,Pendidikan
